GID,SEAS,Date,WEEK,V,H,PTSV,PTSH,Winner,Loser,home_win,Win_Margin,hGames,vGames,hWinP,vWinP
323200258,2012,11/15/2012,46,North Carolina,Virginia,37,13,North Carolina,Virginia,0,24,10,10,0.4,0.6
323202447,2012,11/15/2012,46,SE Louisiana,Nicholls State,35,16,SE Louisiana,Nicholls State,0,19,8,7,0,0.4286
323212005,2012,11/16/2012,46,Hawaii,Air Force,7,21,Air Force,Hawaii,1,14,10,9,0.5,0.1111
323212226,2012,11/16/2012,46,FIU,Florida Atlantic,34,24,FIU,Florida Atlantic,0,10,9,3,0.3333,0.3333
323220002,2012,11/17/2012,46,Alabama A&M,Auburn,7,51,Auburn,Alabama A&M,1,44,10,10,0.2,0.7
323220005,2012,11/17/2012,46,Memphis,UAB,46,9,Memphis,UAB,0,37,10,10,0.3,0.2
323220006,2012,11/17/2012,46,Middle Tennessee,South Alabama,20,12,Middle Tennessee,South Alabama,0,8,10,9,0.2,0.6667
323220009,2012,11/17/2012,46,Washington St,Arizona State,7,46,Arizona State,Washington St,1,39,10,10,0.5,0.2
323220023,2012,11/17/2012,46,BYU,San Jose State,14,20,San Jose State,BYU,1,6,10,10,0.8,0.6
323220026,2012,11/17/2012,46,USC,UCLA,28,38,UCLA,USC,1,10,10,10,0.8,0.7
323220038,2012,11/17/2012,46,Washington,Colorado,38,3,Washington,Colorado,0,35,10,10,0.1,0.6
323220046,2012,11/17/2012,46,Holy Cross,Georgetown,24,0,Holy Cross,Georgetown,0,24,10,10,0.5,0.1
323220047,2012,11/17/2012,46,Delaware State,Howard,34,41,Howard,Delaware State,1,7,10,10,0.6,0.6
323220048,2012,11/17/2012,46,Villanova,Delaware,41,10,Villanova,Delaware,0,31,10,10,0.5,0.7
323220050,2012,11/17/2012,46,Florida A&M,Bethune-Cookman,16,21,Bethune-Cookman,Florida A&M,1,5,10,10,0.8,0.4
323220057,2012,11/17/2012,46,Jacksonville St,Florida,0,23,Florida,Jacksonville St,1,23,10,5,0.9,0.4
323220059,2012,11/17/2012,46,Duke,Georgia Tech,24,42,Georgia Tech,Duke,1,18,10,10,0.5,0.6
323220061,2012,11/17/2012,46,Ga. Southern,Georgia,14,45,Georgia,Ga. Southern,1,31,10,5,0.9,0.6
323220068,2012,11/17/2012,46,Colorado State,Boise State,14,42,Boise State,Colorado State,1,28,10,10,0.8,0.3
323220070,2012,11/17/2012,46,UTSA,Idaho,34,27,UTSA,Idaho,0,7,10,10,0.1,0.6
323220079,2012,11/17/2012,46,W Illinois,Southern Illinois,0,35,Southern Illinois,W Illinois,1,35,1,8,1,0.25
323220087,2012,11/17/2012,46,Wake Forest,Notre Dame,0,38,Notre Dame,Wake Forest,1,38,10,10,1,0.5
323220093,2012,11/17/2012,46,SE Missouri St,Murray State,35,42,Murray State,SE Missouri St,1,7,10,5,0.4,0.2
323220096,2012,11/17/2012,46,Samford,Kentucky,3,34,Kentucky,Samford,1,31,10,10,0.1,0.7
323220099,2012,11/17/2012,46,Ole Miss,LSU,35,41,LSU,Ole Miss,1,6,10,10,0.8,0.5
323220103,2012,11/17/2012,46,Virginia Tech,Boston College,30,23,Virginia Tech,Boston College,0,7,10,10,0.2,0.4
323220108,2012,11/17/2012,46,Yale,Harvard,24,34,Harvard,Yale,1,10,9,9,0.7778,0.2222
323220113,2012,11/17/2012,46,Buffalo,Massachusetts,29,19,Buffalo,Massachusetts,0,10,10,10,0.1,0.3
323220120,2012,11/17/2012,46,Florida State,Maryland,41,14,Florida State,Maryland,0,27,10,10,0.4,0.9
323220127,2012,11/17/2012,46,Northwestern,Michigan State,23,20,Northwestern,Michigan State,0,3,10,10,0.5,0.7
323220130,2012,11/17/2012,46,Iowa,Michigan,17,42,Michigan,Iowa,1,25,10,10,0.7,0.4
323220142,2012,11/17/2012,46,Syracuse,Missouri,31,27,Syracuse,Missouri,0,4,10,10,0.5,0.5
323220149,2012,11/17/2012,46,Montana State,Montana,16,7,Montana State,Montana,0,9,10,10,0.5,0.9
323220158,2012,11/17/2012,46,Minnesota,Nebraska,14,38,Nebraska,Minnesota,1,24,10,10,0.8,0.6
323220160,2012,11/17/2012,46,Towson,New Hampshire,64,35,Towson,New Hampshire,0,29,10,10,0.8,0.6
323220163,2012,11/17/2012,46,Dartmouth,Princeton,35,21,Dartmouth,Princeton,0,14,9,9,0.5556,0.5556
323220167,2012,11/17/2012,46,Nevada,New Mexico,31,24,Nevada,New Mexico,0,7,11,10,0.3636,0.6
323220172,2012,11/17/2012,46,Pennsylvania,Cornell,35,28,Pennsylvania,Cornell,0,7,9,9,0.4444,0.5556
323220189,2012,11/17/2012,46,Kent State,Bowling Green,31,24,Kent State,Bowling Green,0,7,10,10,0.7,0.9
323220197,2012,11/17/2012,46,Texas Tech,Oklahoma State,21,59,Oklahoma State,Texas Tech,1,38,9,10,0.6667,0.7
323220202,2012,11/17/2012,46,UCF,Tulsa,21,23,Tulsa,UCF,1,2,10,10,0.8,0.8
323220204,2012,11/17/2012,46,California,Oregon State,14,62,Oregon State,California,1,48,9,11,0.7778,0.2727
323220213,2012,11/17/2012,46,Indiana,Penn State,22,45,Penn State,Indiana,1,23,10,10,0.6,0.4
323220225,2012,11/17/2012,46,Columbia,Brown,6,22,Brown,Columbia,1,16,9,9,0.6667,0.3333
323220227,2012,11/17/2012,46,Maine,Rhode Island,55,6,Maine,Rhode Island,0,49,10,10,0,0.4
323220228,2012,11/17/2012,46,NC State,Clemson,48,62,Clemson,NC State,1,14,10,6,0.9,0.6667
323220231,2012,11/17/2012,46,Citadel,Furman,42,20,Citadel,Furman,0,22,10,10,0.3,0.6
323220236,2012,11/17/2012,46,Elon,Chattanooga,17,24,Chattanooga,Elon,1,7,10,10,0.5,0.3
323220238,2012,11/17/2012,46,Tennessee,Vanderbilt,18,41,Vanderbilt,Tennessee,1,23,10,10,0.6,0.4
323220239,2012,11/17/2012,46,Kansas State,Baylor,24,52,Baylor,Kansas State,1,28,9,10,0.4444,1
323220242,2012,11/17/2012,46,SMU,Rice,14,36,Rice,SMU,1,22,10,10,0.4,0.5
323220245,2012,11/17/2012,46,Sam Houston State,Texas A&M,28,47,Texas A&M,Sam Houston State,1,19,10,3,0.8,1
323220254,2012,11/17/2012,46,Arizona,Utah,34,24,Arizona,Utah,0,10,10,10,0.4,0.6
323220256,2012,11/17/2012,46,Old Dominion,James Madison,38,28,Old Dominion,James Madison,0,10,10,10,0.7,0.9
323220275,2012,11/17/2012,46,Ohio State,Wisconsin,21,14,Ohio State,Wisconsin,0,7,10,10,0.7,1
323220276,2012,11/17/2012,46,Houston,Marshall,41,44,Marshall,Houston,1,3,10,10,0.4,0.4
323220277,2012,11/17/2012,46,Oklahoma,West Virginia,50,49,Oklahoma,West Virginia,0,1,9,9,0.5556,0.7778
323220294,2012,11/17/2012,46,Drake,Jacksonville,32,29,Drake,Jacksonville,0,3,9,10,0.6667,0.7
323220302,2012,11/17/2012,46,Sacramento State,UC Davis,27,34,UC Davis,Sacramento State,1,7,10,2,0.3,1
323220304,2012,11/17/2012,46,Weber State,Idaho State,40,14,Weber State,Idaho State,0,26,10,10,0.1,0.1
323220309,2012,11/17/2012,46,W Kentucky,Louisiana-Lafayette,27,31,Louisiana-Lafayette,W Kentucky,1,4,5,10,0.6,0.6
323220322,2012,11/17/2012,46,Lehigh,Lafayette,38,21,Lehigh,Lafayette,0,17,10,10,0.5,0.9
323220324,2012,11/17/2012,46,Charleston Southern,Coast Carolina,20,41,Coast Carolina,Charleston Southern,1,21,1,10,0,0.5
323220333,2012,11/17/2012,46,W Carolina,Alabama,0,49,Alabama,W Carolina,1,49,10,8,0.9,0
323220344,2012,11/17/2012,46,Arkansas,Mississippi St,14,45,Mississippi St,Arkansas,1,31,6,10,0.6667,0.4
323220349,2012,11/17/2012,46,Temple,Army,63,32,Temple,Army,0,31,10,9,0.2,0.3333
323220356,2012,11/17/2012,46,Purdue,Illinois,20,17,Purdue,Illinois,0,3,10,10,0.2,0.4
323220399,2012,11/17/2012,46,Cent Conn St,Albany,34,63,Albany,Cent Conn St,1,29,10,1,0.8,0
323222016,2012,11/17/2012,46,Jackson State,Alcorn State,37,11,Jackson State,Alcorn State,0,26,10,10,0.4,0.6
323222029,2012,11/17/2012,46,PV A&M,Arkansas-Pine Bluff,41,42,Arkansas-Pine Bluff,PV A&M,1,1,6,8,0.8333,0.25
323222046,2012,11/17/2012,46,Tenn Tech,Austin Peay,31,38,Austin Peay,Tenn Tech,1,7,9,8,0,0.125
323222083,2012,11/17/2012,46,Bryant,Bucknell,21,24,Bucknell,Bryant,1,3,10,10,0.2,0.4
323222097,2012,11/17/2012,46,Marist,Campbell,28,7,Marist,Campbell,0,21,10,9,0.1,0.3333
323222110,2012,11/17/2012,46,E Illinois,Central Arkansas,30,48,Central Arkansas,E Illinois,1,18,9,1,0.7778,1
323222117,2012,11/17/2012,46,Miami (OH),Central Michigan,16,30,Central Michigan,Miami (OH),1,14,8,10,0.375,0.4
323222132,2012,11/17/2012,46,Rutgers,Cincinnati,10,3,Rutgers,Cincinnati,0,7,9,9,0.7778,0.8889
323222166,2012,11/17/2012,46,San Diego,Davidson,17,10,San Diego,Davidson,0,7,10,9,0.2,0.6667
323222230,2012,11/17/2012,46,Colgate,Fordham,41,39,Colgate,Fordham,0,2,10,10,0.6,0.7
323222241,2012,11/17/2012,46,Presbyterian,Gardner-Webb,15,21,Gardner-Webb,Presbyterian,1,6,10,10,0.2,0.2
323222287,2012,11/17/2012,46,North Dakota St,Illinois State,38,20,North Dakota St,Illinois State,0,18,10,3,0.8,0.6667
323222305,2012,11/17/2012,46,Iowa State,Kansas,51,23,Iowa State,Kansas,0,28,10,10,0.1,0.5
323222348,2012,11/17/2012,46,Utah State,Louisiana Tech,48,41,Utah State,Louisiana Tech,0,7,10,10,0.9,0.8
323222377,2012,11/17/2012,46,Lamar,McNeese State,0,35,McNeese State,Lamar,1,35,10,10,0.6,0.3
323222390,2012,11/17/2012,46,South Florida,Miami (FL),9,40,Miami (FL),South Florida,1,31,10,9,0.5,0.3333
323222413,2012,11/17/2012,46,Valparaiso,Morehead State,24,76,Morehead State,Valparaiso,1,52,10,10,0.3,0.1
323222415,2012,11/17/2012,46,Hampton,Morgan State,27,17,Hampton,Morgan State,0,10,10,9,0.3,0.2222
323222426,2012,11/17/2012,46,Texas State,Navy,10,21,Navy,Texas State,1,11,10,9,0.6,0.3333
323222428,2012,11/17/2012,46,N Carolina A&T,NC Central,22,16,N Carolina A&T,NC Central,0,6,3,7,1,0.4286
323222433,2012,11/17/2012,46,North Texas,Louisiana-Monroe,16,42,Louisiana-Monroe,North Texas,1,26,4,10,1,0.4
323222439,2012,11/17/2012,46,Wyoming,UNLV,28,23,Wyoming,UNLV,0,5,11,10,0.1818,0.3
323222458,2012,11/17/2012,46,North Dakota,N Colorado,27,28,N Colorado,North Dakota,1,1,5,10,0.2,0.5
323222460,2012,11/17/2012,46,Missouri State,Northern Iowa,13,38,Northern Iowa,Missouri State,1,25,10,10,0.4,0.3
323222464,2012,11/17/2012,46,Cal Poly,N Arizona,42,34,Cal Poly,N Arizona,0,8,4,10,0.75,0.8
323222483,2012,11/17/2012,46,Stanford,Oregon,17,14,Stanford,Oregon,0,3,10,10,1,0.8
323222502,2012,11/17/2012,46,Eastern Washington,Portland State,41,34,Eastern Washington,Portland State,0,7,10,9,0.3,0.7778
323222523,2012,11/17/2012,46,Monmouth,Robert Morris,26,21,Monmouth,Robert Morris,0,5,10,9,0.4,0.4444
323222569,2012,11/17/2012,46,Savannah State,S Carolina St,13,27,S Carolina St,Savannah State,1,14,9,10,0.4444,0.1
323222571,2012,11/17/2012,46,South Dakota,South Dakota St,8,31,South Dakota St,South Dakota,1,23,5,10,0.4,0.1
323222572,2012,11/17/2012,46,UTEP,Southern Miss,34,33,UTEP,Southern Miss,0,1,10,10,0,0.2
323222579,2012,11/17/2012,46,Wofford,South Carolina,7,24,South Carolina,Wofford,1,17,10,10,0.8,0.8
323222598,2012,11/17/2012,46,Sacred Heart,St Francis (PA),24,44,St Francis (PA),Sacred Heart,1,20,8,10,0.5,0.2
323222617,2012,11/17/2012,46,Northwestern State,SF Austin,17,34,SF Austin,Northwestern State,1,17,8,4,0.375,0.25
323222630,2012,11/17/2012,46,Tennessee State,UT Martin,26,35,UT Martin,Tennessee State,1,9,10,1,0.7,1
323222640,2012,11/17/2012,46,Mississippi Valley State,Texas Southern,34,3,Mississippi Valley State,Texas Southern,0,31,10,3,0.2,0.6667
323222653,2012,11/17/2012,46,Arkansas State,Troy,41,34,Arkansas State,Troy,0,7,10,10,0.5,0.7
323222655,2012,11/17/2012,46,East Carolina,Tulane,28,23,East Carolina,Tulane,0,5,10,10,0.2,0.6
323222678,2012,11/17/2012,46,Liberty,VMI,33,14,Liberty,VMI,0,19,9,10,0.1111,0.5
323222681,2012,11/17/2012,46,Duquesne,Wagner,17,23,Wagner,Duquesne,1,6,10,10,0.7,0.5
323222711,2012,11/17/2012,46,Eastern Michigan,W Michigan,29,23,Eastern Michigan,W Michigan,0,6,11,6,0.3636,0
323222729,2012,11/17/2012,46,Richmond,William & Mary,21,14,Richmond,William & Mary,0,7,10,10,0.2,0.7
323222754,2012,11/17/2012,46,Indiana State,Youngstown St,6,27,Youngstown St,Indiana State,1,21,10,10,0.6,0.7
323252649,2012,11/20/2012,47,Akron,Toledo,23,35,Toledo,Akron,1,12,11,11,0.7273,0.0909
323270251,2012,11/22/2012,47,TCU,Texas,20,13,TCU,Texas,0,7,10,10,0.8,0.6
323272011,2012,11/22/2012,47,Tuskegee,Alabama State,27,25,Tuskegee,Alabama State,0,2,10,1,0.7,0
323280008,2012,11/23/2012,47,LSU,Arkansas,20,13,LSU,Arkansas,0,7,11,11,0.3636,0.8182
323280012,2012,11/23/2012,47,Arizona State,Arizona,41,34,Arizona State,Arizona,0,7,11,11,0.6364,0.5455
323280038,2012,11/23/2012,47,Utah,Colorado,42,35,Utah,Colorado,0,7,11,11,0.0909,0.3636
323280066,2012,11/23/2012,47,West Virginia,Iowa State,31,24,West Virginia,Iowa State,0,7,11,10,0.5455,0.5
323280113,2012,11/23/2012,47,Central Michigan,Massachusetts,42,21,Central Michigan,Massachusetts,0,21,11,9,0.0909,0.4444
323280151,2012,11/23/2012,47,Marshall,East Carolina,59,65,East Carolina,Marshall,1,6,11,11,0.6364,0.4545
323280189,2012,11/23/2012,47,Buffalo,Bowling Green,7,21,Bowling Green,Buffalo,1,14,11,11,0.6364,0.3636
323280193,2012,11/23/2012,47,Ball State,Miami (OH),31,24,Ball State,Miami (OH),0,7,11,11,0.3636,0.7273
323280218,2012,11/23/2012,47,Syracuse,Temple,38,20,Syracuse,Temple,0,18,10,11,0.4,0.5455
323280265,2012,11/23/2012,47,Washington,Washington St,28,31,Washington St,Washington,1,3,11,11,0.1818,0.6364
323282132,2012,11/23/2012,47,South Florida,Cincinnati,10,27,Cincinnati,South Florida,1,17,10,10,0.7,0.3
323282199,2012,11/23/2012,47,N Illinois,Eastern Michigan,49,7,N Illinois,Eastern Michigan,0,42,7,8,0.1429,0.875
323282294,2012,11/23/2012,47,Nebraska,Iowa,13,7,Nebraska,Iowa,0,6,11,11,0.3636,0.8182
323282309,2012,11/23/2012,47,Ohio,Kent State,6,28,Kent State,Ohio,1,22,11,11,0.9091,0.7273
323290023,2012,11/24/2012,47,Louisiana Tech,San Jose State,43,52,San Jose State,Louisiana Tech,1,9,11,11,0.8182,0.8182
323290026,2012,11/24/2012,47,Stanford,UCLA,35,17,Stanford,UCLA,0,18,11,11,0.8182,0.8182
323290030,2012,11/24/2012,47,Notre Dame,USC,22,13,Notre Dame,USC,0,9,11,11,0.6364,1
323290036,2012,11/24/2012,47,New Mexico,Colorado State,20,24,Colorado State,New Mexico,1,4,11,12,0.2727,0.3333
323290052,2012,11/24/2012,47,Florida,Florida State,37,26,Florida,Florida State,0,11,11,11,0.9091,0.9091
323290061,2012,11/24/2012,47,Georgia Tech,Georgia,10,42,Georgia,Georgia Tech,1,32,11,11,0.9091,0.5455
323290062,2012,11/24/2012,47,UNLV,Hawaii,10,48,Hawaii,UNLV,1,38,10,12,0.1,0.1667
323290077,2012,11/24/2012,47,Illinois,Northwestern,14,50,Northwestern,Illinois,1,36,11,11,0.7273,0.1818
323290097,2012,11/24/2012,47,Connecticut,Louisville,23,20,Connecticut,Louisville,0,3,10,10,0.9,0.4
323290098,2012,11/24/2012,47,North Texas,W Kentucky,24,25,W Kentucky,North Texas,1,1,11,11,0.5455,0.3636
323290135,2012,11/24/2012,47,Michigan State,Minnesota,26,10,Michigan State,Minnesota,0,16,11,11,0.5455,0.4545
323290145,2012,11/24/2012,47,Mississippi State,Ole Miss,24,41,Ole Miss,Mississippi State,1,17,11,4,0.4545,0.75
323290150,2012,11/24/2012,47,Miami (FL),Duke,52,45,Miami (FL),Duke,0,7,11,11,0.5455,0.5455
323290152,2012,11/24/2012,47,Boston College,NC State,10,27,NC State,Boston College,1,17,7,11,0.5714,0.1818
323290153,2012,11/24/2012,47,Maryland,North Carolina,38,45,North Carolina,Maryland,1,7,11,11,0.6364,0.3636
323290154,2012,11/24/2012,47,Vanderbilt,Wake Forest,55,21,Vanderbilt,Wake Forest,0,34,11,11,0.4545,0.6364
323290166,2012,11/24/2012,47,BYU,New Mexico St,50,14,BYU,New Mexico St,0,36,4,11,0,0.5455
323290194,2012,11/24/2012,47,Michigan,Ohio State,21,26,Ohio State,Michigan,1,5,11,11,1,0.7273
323290201,2012,11/24/2012,47,Oklahoma State,Oklahoma,48,51,Oklahoma,Oklahoma State,1,3,10,10,0.8,0.7
323290204,2012,11/24/2012,47,Oregon,Oregon State,48,24,Oregon,Oregon State,0,24,10,11,0.8,0.9091
323290213,2012,11/24/2012,47,Wisconsin,Penn State,21,24,Penn State,Wisconsin,1,3,11,11,0.6364,0.6364
323290221,2012,11/24/2012,47,Rutgers,Pittsburgh,6,27,Pittsburgh,Rutgers,1,21,10,10,0.4,0.9
323290228,2012,11/24/2012,47,South Carolina,Clemson,27,17,South Carolina,Clemson,0,10,11,11,0.9091,0.8182
323290235,2012,11/24/2012,47,Southern Miss,Memphis,24,42,Memphis,Southern Miss,1,18,11,11,0.2727,0
323290245,2012,11/24/2012,47,Missouri,Texas A&M,29,59,Texas A&M,Missouri,1,30,11,11,0.8182,0.4545
323290248,2012,11/24/2012,47,Tulane,Houston,17,40,Houston,Tulane,1,23,11,11,0.3636,0.1818
323290259,2012,11/24/2012,47,Virginia,Virginia Tech,14,17,Virginia Tech,Virginia,1,3,11,11,0.4545,0.3636
323290278,2012,11/24/2012,47,Air Force,Fresno State,15,48,Fresno State,Air Force,1,33,11,11,0.7273,0.5455
323290309,2012,11/24/2012,47,South Alabama,Louisiana-Lafayette,30,52,Louisiana-Lafayette,South Alabama,1,22,6,11,0.6667,0.1818
323290328,2012,11/24/2012,47,Idaho,Utah State,9,45,Utah State,Idaho,1,36,11,11,0.8182,0.0909
323290333,2012,11/24/2012,47,Auburn,Alabama,0,49,Alabama,Auburn,1,49,11,11,0.9091,0.2727
323292065,2012,11/24/2012,47,Coast Carolina,Bethune-Cookman,24,14,Coast Carolina,Bethune-Cookman,0,10,11,2,0.8182,0.5
323292116,2012,11/24/2012,47,UAB,UCF,24,49,UCF,UAB,1,25,11,11,0.7273,0.2727
323292229,2012,11/24/2012,47,UL Monroe,Florida International,23,17,UL Monroe,Florida International,0,6,7,6,0.1429,0.3333
323292393,2012,11/24/2012,47,Troy,Middle Tennessee,21,24,Middle Tennessee,Troy,1,3,10,11,0.7,0.4545
323292509,2012,11/24/2012,47,Indiana,Purdue,35,56,Purdue,Indiana,1,21,11,11,0.4545,0.3636
323292567,2012,11/24/2012,47,Tulsa,SMU,27,35,SMU,Tulsa,1,8,11,11,0.4545,0.8182
323292571,2012,11/24/2012,47,Eastern Illinois,South Dakota St,10,58,South Dakota St,Eastern Illinois,1,48,6,9,0.5,0.6667
323292582,2012,11/24/2012,47,Southern,Grambling State,38,33,Southern,Grambling State,0,5,6,9,0.1667,0.2222
323292619,2012,11/24/2012,47,Villanova,Stony Brook,10,20,Stony Brook,Villanova,1,10,11,11,0.8182,0.7273
323292633,2012,11/24/2012,47,Kentucky,Tennessee,17,37,Tennessee,Kentucky,1,20,11,11,0.3636,0.1818
323292636,2012,11/24/2012,47,Texas State,UTSA,31,38,UTSA,Texas State,1,7,11,10,0.6364,0.3
323292638,2012,11/24/2012,47,Rice,UTEP,33,24,Rice,UTEP,0,9,11,11,0.2727,0.4545
323292641,2012,11/24/2012,47,Texas Tech,Baylor,45,52,Baylor,Texas Tech,1,7,10,11,0.5,0.6364
323292681,2012,11/24/2012,47,Colgate,Wagner,20,31,Wagner,Colgate,1,11,11,11,0.7273,0.7273
323292751,2012,11/24/2012,47,San Diego State,Wyoming,42,28,San Diego State,Wyoming,0,14,11,11,0.3636,0.7273
323340164,2012,11/29/2012,48,Louisville,Rutgers,20,17,Louisville,Rutgers,0,3,11,11,0.8182,0.8182
323350024,2012,11/30/2012,48,UCLA,Stanford,24,27,Stanford,UCLA,1,3,12,12,0.8333,0.75
323352309,2012,11/30/2012,48,N Illinois,Kent State,44,37,N Illinois,Kent State,0,7,12,9,0.9167,0.8889
323360041,2012,12/1/2012,48,Cincinnati,Connecticut,34,17,Cincinnati,Connecticut,0,17,11,11,0.4545,0.7273
323360058,2012,12/1/2012,48,Pittsburgh,South Florida,27,3,Pittsburgh,South Florida,0,24,11,11,0.2727,0.4545
323360059,2012,12/1/2012,48,Georgia Tech,Florida State,15,21,Florida State,Georgia Tech,1,6,12,12,0.8333,0.5
323360061,2012,12/1/2012,48,Georgia,Alabama,28,32,Alabama,Georgia,1,4,12,12,0.9167,0.9167
323360062,2012,12/1/2012,48,South Alabama,Hawaii,7,23,Hawaii,South Alabama,1,16,11,12,0.1818,0.1667
323360147,2012,12/1/2012,48,Stony Brook,Montana State,10,16,Montana State,Stony Brook,1,6,11,12,0.9091,0.8333
323360202,2012,12/1/2012,48,UCF,Tulsa,27,33,Tulsa,UCF,1,6,12,12,0.75,0.75
323360204,2012,12/1/2012,48,Nicholls State,Oregon State,3,77,Oregon State,Nicholls State,1,74,11,9,0.7273,0
323360239,2012,12/1/2012,48,Oklahoma State,Baylor,34,41,Baylor,Oklahoma State,1,7,11,11,0.5455,0.6364
323360275,2012,12/1/2012,48,Wisconsin,Nebraska,70,31,Wisconsin,Nebraska,0,39,12,12,0.8333,0.5833
323360277,2012,12/1/2012,48,Kansas,West Virginia,10,59,West Virginia,Kansas,1,49,11,11,0.5455,0.0909
323360290,2012,12/1/2012,48,Central Arkansas,Ga. Southern,16,24,Ga. Southern,Central Arkansas,1,8,6,10,0.5,0.8
323360295,2012,12/1/2012,48,Coastal Carolina,Old Dominion,35,63,Old Dominion,Coastal Carolina,1,28,11,9,0.9091,0.6667
323360326,2012,12/1/2012,48,New Mexico State,Texas State,28,66,Texas State,New Mexico State,1,38,11,6,0.2727,0.1667
323360331,2012,12/1/2012,48,Wagner,Eastern Washington,19,29,Eastern Washington,Wagner,1,10,10,12,0.8,0.75
323362026,2012,12/1/2012,48,Illinois State,Appalachian State,38,37,Illinois State,Appalachian State,0,1,11,11,0.7273,0.7273
323362032,2012,12/1/2012,48,Middle Tennessee,Arkansas State,0,45,Arkansas State,Middle Tennessee,1,45,11,11,0.7273,0.7273
323362226,2012,12/1/2012,48,LA-Lafayette,Florida Atlantic,35,21,LA-Lafayette,Florida Atlantic,0,14,10,4,0.3,0.5
323362306,2012,12/1/2012,48,Texas,Kansas State,24,42,Kansas State,Texas,1,18,11,11,0.9091,0.7273
323362368,2012,12/1/2012,48,San Diego,Marist,34,10,San Diego,Marist,0,24,10,10,0.4,0.7
323362440,2012,12/1/2012,48,Boise State,Nevada,27,21,Boise State,Nevada,0,6,11,11,0.6364,0.8182
323362449,2012,12/1/2012,48,South Dakota St,North Dakota State,3,28,North Dakota State,South Dakota St,1,25,7,7,1,0.5714
323362534,2012,12/1/2012,48,Cal Poly,Sam Houston,16,18,Sam Houston,Cal Poly,1,2,7,11,0.7143,0.8182
323362628,2012,12/1/2012,48,Oklahoma,TCU,24,17,Oklahoma,TCU,0,7,11,11,0.6364,0.8182
323362747,2012,12/1/2012,48,New Hampshire,Wofford,7,23,Wofford,New Hampshire,1,16,11,11,0.7273,0.7273
323420147,2012,12/7/2012,49,Sam Houston,Montana State,34,16,Sam Houston,Montana State,0,18,12,8,0.9167,0.75
323430295,2012,12/8/2012,49,Georgia Southern,Old Dominion,49,35,Georgia Southern,Old Dominion,0,14,12,5,0.9167,1
323430331,2012,12/8/2012,49,Illinois State,Eastern Washington,35,51,Eastern Washington,Illinois State,1,16,11,12,0.8182,0.75
323430349,2012,12/8/2012,49,Navy,Army,17,13,Navy,Army,0,4,11,11,0.1818,0.6364
323432029,2012,12/8/2012,49,Jackson State,Arkansas-Pine Bluff,21,24,Arkansas-Pine Bluff,Jackson State,1,3,7,11,0.8571,0.6364
323432449,2012,12/8/2012,49,Wofford,North Dakota State,7,14,North Dakota State,Wofford,1,7,8,12,1,0.75
323492449,2012,12/14/2012,50,Georgia Southern,North Dakota St,20,23,North Dakota St,Georgia Southern,1,3,4,6,0.75,1
323500012,2012,12/15/2012,50,Nevada,Arizona,48,49,Arizona,Nevada,1,1,12,12,0.5833,0.5833
323500328,2012,12/15/2012,50,Utah State,Toledo,41,15,Utah State,Toledo,0,26,12,12,0.75,0.8333
323500331,2012,12/15/2012,50,Sam Houston,Eastern Washington,45,42,Sam Houston,Eastern Washington,0,3,12,9,0.8333,0.7778
323550021,2012,12/20/2012,51,San Diego State,BYU,6,23,BYU,San Diego State,1,17,12,12,0.5833,0.75
323562116,2012,12/21/2012,51,UCF,Ball State,38,17,UCF,Ball State,0,21,12,13,0.75,0.6923
323570068,2012,12/22/2012,51,Washington,Boise State,26,28,Boise State,Washington,1,2,12,12,0.8333,0.5833
323570309,2012,12/22/2012,51,LA-Lafayette,East Carolina,43,34,LA-Lafayette,East Carolina,0,9,12,5,0.6667,0.6
323592567,2012,12/24/2012,52,SMU,Fresno State,43,10,SMU,Fresno State,0,33,12,12,0.75,0.5
323612117,2012,12/26/2012,52,W Kentucky,Central Michigan,21,24,Central Michigan,W Kentucky,1,3,10,12,0.5,0.5833
323620026,2012,12/27/2012,52,UCLA,Baylor,26,49,Baylor,UCLA,1,23,12,13,0.5833,0.6923
323620150,2012,12/27/2012,52,Duke,Cincinnati,34,48,Cincinnati,Duke,1,14,12,12,0.75,0.5
323620189,2012,12/27/2012,52,San Jose State,Bowling Green,29,20,San Jose State,Bowling Green,0,9,12,12,0.6667,0.8333
323630259,2012,12/28/2012,52,Virginia Tech,Rutgers,13,10,Virginia Tech,Rutgers,0,3,12,12,0.75,0.5
323632433,2012,12/28/2012,52,Ohio,Louisiana-Monroe,45,14,Ohio,Louisiana-Monroe,0,31,5,12,1,0.6667
323632641,2012,12/28/2012,52,Texas Tech,Minnesota,34,31,Texas Tech,Minnesota,0,3,12,12,0.5,0.5833
323640009,2012,12/29/2012,52,Navy,Arizona State,28,62,Arizona State,Navy,1,34,12,12,0.5833,0.6667
323640127,2012,12/29/2012,52,TCU,Michigan State,16,17,Michigan State,TCU,1,1,12,12,0.5,0.5833
323640183,2012,12/29/2012,52,West Virginia,Syracuse,14,38,Syracuse,West Virginia,1,24,12,12,0.5833,0.5833
323640204,2012,12/29/2012,52,Texas,Oregon State,31,27,Texas,Oregon State,0,4,12,12,0.75,0.6667
323642005,2012,12/29/2012,52,Rice,Air Force,33,14,Rice,Air Force,0,19,12,12,0.5,0.5
323660059,2012,12/31/2012,53,USC,Georgia Tech,7,21,Georgia Tech,USC,1,14,13,12,0.4615,0.5833
